type,road_type,traffic_level,traffic_road_coverage,road_closure,road_category,road_subcategory,left_hand_traffic,coordinates,date,time,station
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,04:01:02,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,04:15:49,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,04:30:38,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,04:46:25,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,05:01:11,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,05:15:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,05:30:45,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,05:45:33,MER
LINESTRING,,0.763999999,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,06:01:21,MER
LINESTRING,,0.731999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,06:16:10,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,06:30:57,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,06:45:45,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,07:00:32,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,07:16:19,MER
LINESTRING,,0.72299999,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,07:31:08,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,07:45:56,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,08:00:44,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,08:16:32,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,08:31:20,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,08:46:07,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,09:00:55,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,09:15:42,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,09:31:29,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,09:46:19,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",12/05/2024,09:46:19,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,00:00:54,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,00:15:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,00:30:39,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,00:46:31,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,01:00:48,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,01:15:54,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,01:30:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,01:45:48,MER
LINESTRING,,0.391000003,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,10:01:12,MER
LINESTRING,,0.323000014,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,10:16:07,MER
LINESTRING,,0.236000001,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,10:31:04,MER
LINESTRING,,0.25,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,10:46:01,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,11:00:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,11:15:55,MER
LINESTRING,,0.291000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,11:30:52,MER
LINESTRING,,0.582000017,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,11:45:52,MER
LINESTRING,,0.676999986,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,12:00:50,MER
LINESTRING,,0.586000025,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,12:15:46,MER
LINESTRING,,0.191,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,12:30:42,MER
LINESTRING,,0.623000026,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,12:46:13,MER
LINESTRING,,0.681999981,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,13:01:10,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,13:16:12,MER
LINESTRING,,0.541000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,13:31:09,MER
LINESTRING,,0.717999995,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,13:46:33,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,14:00:49,MER
LINESTRING,,0.231999993,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,14:15:46,MER
LINESTRING,,0.150000006,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,14:30:51,MER
LINESTRING,,0.672999978,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,14:45:49,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,15:00:47,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,15:15:44,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,15:30:42,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,15:45:42,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,16:00:39,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,16:15:37,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,16:31:35,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,16:46:31,MER
LINESTRING,,0.441000015,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,17:01:27,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,17:16:24,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,17:31:23,MER
LINESTRING,,0.791000009,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,17:46:21,MER
LINESTRING,,0.800000012,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,18:01:19,MER
LINESTRING,,0.676999986,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,18:16:17,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,18:31:15,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,18:46:14,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,19:01:12,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,19:16:28,MER
LINESTRING,,0.467999995,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,19:30:48,MER
LINESTRING,,0.467999995,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,19:30:48,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,19:45:51,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,02:00:37,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,02:16:26,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,02:31:14,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,02:46:02,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,20:01:23,MER
LINESTRING,,0.426999986,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,20:16:13,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,20:31:05,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,20:46:32,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,20:46:32,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,21:32:31,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,21:46:43,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,22:01:10,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,22:15:55,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,22:32:18,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,22:46:22,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,23:01:34,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,23:15:40,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,23:31:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,23:46:49,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,03:00:50,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,03:15:38,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,03:31:27,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,03:46:15,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,04:01:04,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,04:15:52,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,04:30:40,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,04:46:29,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,05:01:17,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,05:16:07,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,05:30:55,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,05:45:51,MER
LINESTRING,,0.617999971,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,06:00:39,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,06:16:28,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,06:16:28,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,06:31:17,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,06:46:27,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,07:01:24,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,07:01:24,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,07:16:13,MER
LINESTRING,,0.782000005,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,07:31:16,MER
LINESTRING,,0.681999981,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,07:46:25,MER
LINESTRING,,0.577000022,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,08:01:24,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,08:15:45,MER
LINESTRING,,0.690999985,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,08:30:48,MER
LINESTRING,,0.591000021,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,08:45:42,MER
LINESTRING,,0.704999983,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,09:00:38,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,09:16:55,MER
LINESTRING,,0.400000006,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,09:31:05,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",13/05/2024,09:46:16,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",14/05/2024,00:01:06,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",14/05/2024,00:16:14,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",14/05/2024,00:31:04,MER
